CHURN,Gender,Status,Children,Est Income,Car Owner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan
"F","F","M",2.000000,57483.900000,"N",44.026667,17.010000,0.000000,27.290000,0.000000,"CH","Budget","Standard",44.300000,2.000000
"T","F","S",2.000000,21274.000000,"N",45.526667,10.870000,0.000000,32.430000,0.000000,"Auto","FreeLocal","Standard",43.310000,2.000000
"F","F","M",2.000000,28267.000000,"N",30.093333,21.870000,0.000000,192.530000,0.000000,"CC","FreeLocal","Standard",214.410000,4.000000
"F","F","M",2.000000,36725.100000,"N",55.793333,8.650000,9.220000,77.000000,0.000000,"CH","Budget","Standard",94.880000,4.000000
"T","M","S",1.000000,94188.300000,"N",57.546667,20.860000,0.860000,19.780000,0.000000,"CC","Budget","Standard",41.510000,3.000000
"F","F","M",2.000000,91861.000000,"Y",41.980000,15.320000,0.000000,6.740000,0.000000,"CC","Budget","Standard",22.060000,1.000000
"T","F","S",1.000000,12374.900000,"Y",33.493333,17.490000,0.000000,106.100000,0.000000,"Auto","FreeLocal","Standard",123.590000,4.000000
"T","F","M",2.000000,69133.900000,"Y",26.833333,8.580000,0.000000,37.730000,0.000000,"CH","FreeLocal","Standard",46.320000,1.000000
"F","F","M",2.000000,84948.000000,"Y",29.446667,11.140000,0.000000,12.580000,0.000000,"CH","FreeLocal","Intnl_discount",23.730000,1.000000
"F","F","M",2.000000,30998.800000,"N",40.960000,2.400000,0.000000,50.500000,0.000000,"Auto","Budget","Standard",52.910000,3.000000
"F","M","M",2.000000,21416.500000,"N",35.653333,9.900000,9.170000,8.530000,0.000000,"CC","FreeLocal","Intnl_discount",27.610000,1.000000
"F","M","S",0.000000,78554.200000,"N",16.700000,5.590000,7.260000,23.030000,0.000000,"Auto","Budget","Standard",35.880000,2.000000
"T","M","S",1.000000,3960.500000,"N",14.693333,29.780000,0.000000,66.350000,0.000000,"Auto","FreeLocal","Standard",96.130000,2.000000
"T","M","M",0.000000,60101.100000,"Y",63.766667,27.700000,6.110000,124.140000,2.000000,"CH","FreeLocal","Standard",157.960000,4.000000
"F","F","M",2.000000,38215.900000,"N",30.886667,0.000000,0.000000,0.970000,0.000000,"Auto","Budget","Standard",0.970000,4.000000
"T","F","M",1.000000,13829.400000,"N",19.000000,42.000000,0.000000,160.420000,0.000000,"CC","FreeLocal","Standard",176.610000,2.000000
"F","F","M",2.000000,49745.300000,"N",47.966667,2.840000,0.000000,24.440000,0.000000,"CH","Budget","Intnl_discount",27.280000,2.000000
"F","F","M",2.000000,88427.000000,"N",13.860000,22.460000,4.160000,43.340000,0.000000,"CC","Budget","Standard",69.970000,3.000000
"F","F","M",2.000000,98003.700000,"Y",26.273333,1.030000,0.000000,83.390000,0.000000,"CC","FreeLocal","Intnl_discount",84.420000,4.000000
"T","M","S",0.000000,89142.700000,"N",53.693333,3.760000,8.130000,5.010000,0.000000,"CC","Budget","Intnl_discount",16.910000,1.000000
"F","F","S",0.000000,74530.800000,"N",63.086667,20.890000,0.490000,106.500000,0.000000,"Auto","FreeLocal","Intnl_discount",127.890000,3.000000
"T","F","S",0.000000,30000.000000,"N",23.000000,45.000000,0.000000,262.910000,0.000000,"CC","Budget","Standard",265.780000,1.000000
"F","F","M",2.000000,76289.200000,"N",48.206667,22.200000,0.000000,82.430000,0.000000,"CC","Budget","Intnl_discount",104.630000,3.000000
"T","M","M",1.000000,66931.900000,"N",63.933333,11.720000,0.390000,5.350000,0.000000,"CC","Budget","Standard",17.460000,4.000000
"F","M","M",2.000000,9309.570000,"Y",25.440000,8.560000,0.000000,99.730000,0.000000,"CC","FreeLocal","Standard",108.300000,3.000000
"T","F","M",1.000000,14085.500000,"N",24.000000,29.000000,0.000000,26.780000,0.000000,"Auto","FreeLocal","Intnl_discount",48.080000,2.000000
"T","F","S",0.000000,32962.600000,"N",24.000000,45.000000,0.000000,154.770000,0.000000,"CC","Budget","Intnl_discount",168.280000,3.000000
"T","F","S",0.000000,35000.000000,"N",23.000000,33.000000,0.000000,61.440000,0.000000,"CC","Budget","Standard",65.790000,1.000000
"T","F","S",2.000000,39000.000000,"N",22.000000,28.000000,0.000000,35.730000,0.000000,"Auto","Budget","Standard",41.780000,1.000000
"F","F","S",0.000000,77726.400000,"N",56.720000,14.000000,0.000000,9.510000,0.000000,"Auto","Budget","Intnl_discount",23.520000,1.000000
"T","F","S",2.000000,42000.000000,"N",19.000000,25.770000,2.220000,38.180000,0.000000,"CC","FreeLocal","Standard",62.950000,3.000000
"T","F","S",1.000000,2800.680000,"N",45.673333,28.450000,0.000000,106.300000,0.000000,"CC","Budget","Standard",134.750000,2.000000
"F","F","M",2.000000,90271.600000,"N",44.926667,13.960000,0.000000,96.430000,0.000000,"CC","FreeLocal","Standard",110.400000,2.000000
"F","F","M",2.000000,64816.600000,"Y",31.126667,21.000000,0.000000,6.870000,0.000000,"CC","Budget","Standard",27.870000,1.000000
"F","F","M",2.000000,98217.100000,"N",44.980000,29.490000,0.000000,13.240000,0.000000,"CC","FreeLocal","Standard",42.740000,4.000000
"T","F","S",1.000000,2929.130000,"N",53.506667,14.000000,0.000000,88.230000,0.000000,"CH","Budget","Intnl_discount",102.230000,4.000000
"F","F","M",2.000000,41876.600000,"Y",44.093333,6.780000,0.000000,132.650000,0.000000,"CC","FreeLocal","Standard",139.440000,3.000000
"T","M","M",0.000000,96223.400000,"Y",64.760000,11.810000,0.630000,5.730000,0.000000,"CC","FreeLocal","Standard",18.180000,1.000000
"T","F","S",0.000000,15989.300000,"N",61.693333,3.670000,0.000000,25.490000,1.000000,"CC","Budget","Intnl_discount",29.170000,1.000000
"T","M","M",0.000000,69168.400000,"Y",62.426667,14.160000,6.010000,214.730000,0.000000,"CC","Budget","Standard",234.910000,3.000000
"F","M","M",1.000000,92148.500000,"Y",30.000000,7.000000,0.000000,100.900000,0.000000,"CC","Budget","Intnl_discount",113.680000,2.000000
"F","M","M",0.000000,96681.000000,"Y",19.760000,8.000000,7.660000,40.920000,0.000000,"CC","Budget","Standard",73.760000,2.000000
"F","M","S",0.000000,62705.900000,"Y",38.000000,9.000000,0.000000,6.810000,0.000000,"CC","FreeLocal","Intnl_discount",33.440000,2.000000
"F","M","S",0.000000,80221.200000,"N",29.026667,7.000000,0.000000,49.560000,0.000000,"Auto","FreeLocal","Standard",50.480000,2.000000
"F","M","S",0.000000,84479.200000,"N",39.000000,2.000000,0.000000,43.010000,0.000000,"CC","FreeLocal","Standard",56.230000,2.000000
"F","F","M",2.000000,64977.400000,"N",38.193333,28.110000,0.000000,17.660000,0.000000,"CC","FreeLocal","Standard",45.770000,3.000000
"T","F","M",0.000000,77994.000000,"N",50.553333,12.400000,0.000000,89.620000,0.000000,"CH","FreeLocal","Standard",102.020000,1.000000
"F","M","M",2.000000,90103.700000,"N",34.946667,12.230000,8.870000,45.340000,0.000000,"CC","Budget","Intnl_discount",66.450000,2.000000
"T","F","M",0.000000,59008.400000,"Y",30.180000,12.860000,0.000000,18.730000,0.000000,"CC","Budget","Standard",31.590000,1.000000
"F","M","S",1.000000,5265.350000,"N",52.873333,2.330000,5.300000,23.460000,0.000000,"Auto","Budget","Intnl_discount",31.100000,2.000000
"T","M","S",1.000000,84978.100000,"N",21.640000,5.030000,7.680000,76.070000,0.000000,"CH","FreeLocal","Intnl_discount",88.790000,1.000000
"F","F","M",2.000000,36647.900000,"N",49.986667,21.410000,0.000000,85.960000,0.000000,"CC","Budget","Intnl_discount",107.380000,4.000000
"T","F","S",0.000000,64319.200000,"N",41.226667,3.010000,0.000000,37.150000,0.000000,"CH","Budget","Intnl_discount",40.160000,1.000000
"F","F","S",1.000000,73338.000000,"N",48.246667,20.920000,0.000000,9.010000,0.000000,"Auto","Budget","Intnl_discount",29.930000,2.000000
"T","F","S",0.000000,433.740000,"N",60.746667,3.300000,0.000000,40.910000,0.000000,"CC","FreeLocal","Standard",44.220000,4.000000
"F","F","M",2.000000,16962.200000,"N",45.360000,18.600000,0.000000,8.960000,0.000000,"CC","Budget","Standard",27.570000,2.000000
"F","M","M",2.000000,10708.300000,"N",26.026667,20.830000,4.850000,117.260000,0.000000,"CH","Budget","Intnl_discount",142.950000,4.000000
"T","F","M",0.000000,2031.610000,"N",20.300000,21.640000,0.000000,87.400000,0.000000,"CC","Budget","Standard",109.040000,4.000000
"F","F","S",2.000000,16938.500000,"N",46.000000,13.350000,0.000000,8.760000,0.000000,"CH","FreeLocal","Standard",22.110000,4.000000
"F","F","M",0.000000,55221.000000,"N",61.000000,0.490000,0.000000,15.200000,0.000000,"CC","FreeLocal","Standard",15.690000,1.000000
"F","F","M",1.000000,8073.110000,"N",55.000000,28.700000,0.000000,60.350000,0.000000,"Auto","FreeLocal","Standard",89.050000,4.000000
"F","M","M",0.000000,95448.600000,"Y",53.680000,24.240000,0.000000,5.210000,0.000000,"CH","Budget","Standard",29.460000,4.000000
"T","M","S",1.000000,24141.500000,"Y",17.006667,28.820000,0.000000,97.050000,0.000000,"CC","FreeLocal","Standard",125.870000,2.000000
"F","M","S",2.000000,63152.600000,"Y",63.173333,29.930000,0.000000,40.070000,0.000000,"CC","Budget","Intnl_discount",70.010000,2.000000
"F","M","S",1.000000,31952.000000,"N",34.266667,0.000000,0.000000,4.870000,2.000000,"CC","Budget","Standard",4.870000,2.000000
"F","M","S",2.000000,72084.700000,"N",55.640000,29.110000,0.000000,9.020000,0.000000,"CC","Budget","Intnl_discount",38.130000,2.000000
"F","F","S",0.000000,42760.500000,"N",52.000000,13.470000,0.000000,40.230000,0.000000,"CC","Budget","Standard",53.700000,1.000000
"F","F","S",1.000000,49072.000000,"N",42.000000,23.500000,0.000000,10.740000,0.000000,"Auto","Budget","Intnl_discount",34.250000,2.000000
"F","F","M",0.000000,27371.800000,"Y",43.000000,16.140000,0.000000,126.550000,0.000000,"CC","FreeLocal","Standard",142.700000,2.000000
"T","M","M",1.000000,71472.900000,"N",41.913333,16.020000,0.000000,114.200000,0.000000,"CH","Budget","Standard",130.220000,2.000000
"F","F","M",0.000000,95405.700000,"N",55.000000,7.740000,0.000000,6.210000,0.000000,"CC","Budget","Standard",13.960000,1.000000
"F","F","S",0.000000,95786.800000,"Y",52.000000,21.330000,0.000000,87.460000,0.000000,"CC","Budget","Standard",108.790000,4.000000
"T","M","S",0.000000,90321.600000,"N",55.113333,0.870000,0.000000,11.520000,0.000000,"CH","FreeLocal","Intnl_discount",12.390000,1.000000
"T","M","D",1.000000,90478.600000,"N",54.553333,18.020000,0.000000,136.470000,0.000000,"CC","FreeLocal","Standard",154.490000,1.000000
"F","F","M",2.000000,56187.000000,"N",46.000000,8.090000,0.000000,13.740000,0.000000,"CH","Budget","Standard",21.830000,2.000000
"T","F","S",1.000000,35089.000000,"N",24.393333,23.560000,0.000000,206.080000,0.000000,"CC","Budget","Intnl_discount",229.640000,4.000000
"F","M","M",0.000000,9780.660000,"N",24.546667,2.800000,7.270000,11.320000,1.000000,"CC","FreeLocal","Standard",21.390000,2.000000
"F","M","M",2.000000,53010.800000,"N",18.840000,12.450000,0.000000,46.420000,4.000000,"CC","FreeLocal","Standard",58.870000,2.000000
"F","M","M",1.000000,75004.500000,"N",64.800000,26.520000,0.000000,32.190000,0.000000,"CC","Budget","Intnl_discount",58.720000,2.000000
"F","M","M",0.000000,19749.300000,"N",60.366667,20.220000,0.000000,13.940000,0.000000,"CC","Budget","Standard",34.170000,1.000000
"F","M","S",1.000000,57626.900000,"Y",43.906667,9.380000,0.000000,38.960000,0.000000,"CC","Budget","Standard",48.350000,3.000000
"F","M","M",2.000000,20078.000000,"N",32.846667,9.650000,0.000000,6.330000,0.000000,"CC","Budget","Intnl_discount",15.980000,4.000000
"F","F","M",2.000000,47902.000000,"N",26.033333,17.440000,4.940000,49.920000,1.000000,"Auto","FreeLocal","Standard",72.310000,3.000000
"T","M","M",1.000000,7545.960000,"Y",16.753333,22.390000,0.000000,178.360000,0.000000,"CC","Budget","Standard",200.750000,4.000000
"T","M","S",2.000000,89459.900000,"N",53.280000,11.540000,1.610000,22.900000,0.000000,"CC","FreeLocal","Standard",36.050000,2.000000
"T","F","S",1.000000,13576.500000,"N",39.426667,14.830000,0.000000,25.660000,0.000000,"CC","Budget","Standard",40.490000,3.000000
"F","F","M",2.000000,42031.800000,"N",50.753333,20.450000,0.000000,39.330000,0.000000,"CH","Budget","Intnl_discount",59.780000,2.000000
"T","M","S",2.000000,43634.500000,"N",21.780000,29.440000,9.420000,104.640000,0.000000,"CC","Budget","Standard",143.500000,4.000000
"T","F","S",1.000000,13109.100000,"N",62.606667,22.380000,0.000000,40.480000,0.000000,"Auto","Budget","Standard",62.870000,3.000000
"T","M","S",1.000000,92647.500000,"N",56.046667,16.040000,5.740000,10.340000,0.000000,"CC","Budget","Standard",32.130000,1.000000
"F","M","S",2.000000,21021.600000,"Y",62.753333,3.000000,0.000000,11.190000,0.000000,"CC","Budget","Standard",14.950000,2.000000
"T","M","S",0.000000,74460.700000,"Y",55.340000,25.530000,0.990000,179.930000,0.000000,"CC","FreeLocal","Standard",206.460000,3.000000
"T","F","S",2.000000,28787.400000,"N",41.666667,27.970000,0.000000,58.090000,0.000000,"Auto","Budget","Standard",86.060000,3.000000
"F","M","M",1.000000,13091.600000,"N",59.126667,22.790000,0.000000,20.260000,0.000000,"CC","Budget","Intnl_discount",43.060000,1.000000
"F","F","M",2.000000,62061.800000,"Y",45.920000,29.860000,0.000000,52.220000,0.000000,"Auto","FreeLocal","Standard",82.080000,1.000000
"T","F","M",1.000000,20550.900000,"Y",22.120000,27.720000,0.860000,57.060000,0.000000,"CC","Budget","Standard",85.640000,3.000000
"F","M","M",2.000000,1765.410000,"N",18.766667,3.040000,0.000000,44.950000,0.000000,"CC","FreeLocal","Standard",47.990000,1.000000
"T","F","S",2.000000,19131.100000,"N",56.186667,22.150000,0.000000,34.910000,0.000000,"Auto","Budget","Standard",57.070000,4.000000
"F","M","M",0.000000,47870.800000,"Y",27.260000,0.000000,1.170000,12.480000,0.000000,"CC","FreeLocal","Standard",13.820000,2.000000
"F","F","S",2.000000,6440.460000,"Y",48.000000,22.660000,0.000000,27.200000,0.000000,"CH","Budget","Standard",49.860000,2.000000
"F","M","M",2.000000,28766.900000,"N",46.840000,6.110000,0.000000,58.080000,0.000000,"CC","Budget","Standard",64.200000,3.000000
"F","M","M",1.000000,5252.290000,"N",16.333333,2.650000,0.000000,17.080000,1.000000,"Auto","Budget","Standard",19.730000,2.000000
"F","M","M",2.000000,91272.200000,"Y",25.033333,26.990000,0.000000,13.010000,0.000000,"CC","FreeLocal","Standard",40.000000,3.000000
"F","F","S",0.000000,73228.300000,"N",52.646667,22.470000,0.000000,28.110000,0.000000,"Auto","Budget","Standard",50.580000,2.000000
"T","M","M",1.000000,64792.300000,"N",52.146667,13.050000,1.510000,36.840000,0.000000,"CH","FreeLocal","Standard",51.410000,2.000000
"T","F","S",0.000000,93322.100000,"Y",40.313333,29.920000,0.000000,8.790000,0.000000,"CH","Budget","Intnl_discount",38.720000,1.000000
"F","M","M",2.000000,49910.700000,"Y",51.520000,27.420000,0.000000,23.720000,0.000000,"CC","Budget","Standard",51.140000,1.000000
"T","M","M",1.000000,76161.400000,"Y",44.573333,11.960000,0.000000,25.580000,0.000000,"CC","FreeLocal","Standard",37.550000,3.000000
"F","F","M",2.000000,55860.000000,"Y",14.573333,16.010000,0.000000,10.350000,0.000000,"CC","FreeLocal","Intnl_discount",26.370000,4.000000
"F","M","M",2.000000,57360.800000,"Y",53.253333,10.360000,0.000000,57.250000,0.000000,"CC","FreeLocal","Standard",67.610000,4.000000
"T","M","M",0.000000,92414.700000,"Y",45.513333,29.430000,0.000000,10.620000,0.000000,"CC","FreeLocal","Standard",40.060000,3.000000
"T","F","S",2.000000,14578.800000,"Y",60.933333,11.910000,0.000000,95.100000,0.000000,"Auto","Budget","Standard",107.020000,1.000000
"F","F","M",2.000000,87578.200000,"Y",53.366667,0.290000,0.000000,22.150000,0.000000,"CC","Budget","Standard",22.440000,2.000000
"F","F","M",2.000000,86695.400000,"N",13.906667,25.940000,0.000000,32.090000,0.000000,"CC","FreeLocal","Standard",58.030000,1.000000
"F","F","M",0.000000,83287.000000,"N",41.000000,29.640000,0.000000,90.180000,4.000000,"Auto","FreeLocal","Intnl_discount",119.820000,1.000000
"F","M","M",1.000000,2067.820000,"N",47.853333,15.250000,0.000000,70.650000,0.000000,"CC","Budget","Intnl_discount",85.900000,1.000000
"F","M","M",2.000000,30665.200000,"Y",22.880000,5.830000,8.320000,63.280000,0.000000,"Auto","FreeLocal","Standard",77.440000,1.000000
"F","F","M",1.000000,83287.000000,"Y",47.000000,6.080000,0.000000,30.950000,0.000000,"Auto","FreeLocal","Intnl_discount",37.040000,1.000000
"F","F","M",1.000000,98680.400000,"Y",42.000000,17.580000,0.000000,8.850000,0.000000,"CH","FreeLocal","Intnl_discount",26.440000,4.000000
"T","M","M",0.000000,65619.700000,"Y",46.000000,13.560000,0.000000,144.660000,0.000000,"CC","Budget","Standard",158.220000,2.000000
"F","F","M",1.000000,95620.300000,"Y",43.000000,10.910000,0.000000,93.610000,0.000000,"CC","Budget","Standard",104.530000,1.000000
"F","F","S",0.000000,85275.000000,"N",47.000000,22.480000,0.000000,151.610000,0.000000,"Auto","FreeLocal","Intnl_discount",174.090000,1.000000
"F","F","M",1.000000,66921.400000,"Y",62.000000,15.700000,0.000000,8.970000,0.000000,"CC","FreeLocal","Intnl_discount",24.670000,1.000000
"F","F","M",1.000000,98453.600000,"Y",41.000000,13.720000,0.000000,11.650000,0.000000,"Auto","FreeLocal","Standard",25.380000,3.000000
"F","F","S",2.000000,57420.000000,"Y",46.000000,25.180000,0.000000,252.530000,1.000000,"Auto","Budget","Standard",277.720000,1.000000
"T","M","M",0.000000,66000.000000,"N",46.000000,3.930000,3.730000,26.690000,1.000000,"CH","FreeLocal","Standard",34.350000,4.000000
"F","M","M",2.000000,47639.100000,"N",48.000000,17.480000,0.000000,39.620000,0.000000,"CC","Budget","Intnl_discount",57.110000,1.000000
"T","F","S",0.000000,39461.000000,"N",22.226667,22.870000,0.280000,103.520000,1.000000,"CC","FreeLocal","Standard",126.680000,4.000000
"F","M","M",1.000000,47371.000000,"Y",54.960000,4.980000,7.690000,258.290000,0.000000,"CC","Budget","Intnl_discount",270.970000,4.000000
"T","M","S",1.000000,16432.100000,"Y",20.920000,20.410000,8.890000,80.470000,0.000000,"CH","Budget","Intnl_discount",109.780000,2.000000
"T","F","S",1.000000,540.400000,"Y",39.213333,12.340000,0.000000,7.750000,0.000000,"Auto","Budget","Intnl_discount",20.100000,2.000000
"F","F","M",2.000000,80087.700000,"N",41.920000,8.740000,0.000000,22.820000,0.000000,"CC","FreeLocal","Standard",31.560000,2.000000
"F","F","M",2.000000,59691.300000,"N",38.040000,21.940000,0.000000,256.700000,0.000000,"CC","Budget","Standard",278.650000,2.000000
"T","F","S",2.000000,11251.100000,"Y",52.646667,28.420000,0.000000,113.480000,0.000000,"CC","FreeLocal","Standard",141.910000,4.000000
"F","F","S",2.000000,93559.100000,"N",57.620000,1.520000,0.000000,29.900000,0.000000,"CC","Budget","Standard",31.420000,4.000000
"T","F","S",2.000000,3416.620000,"Y",22.760000,18.970000,0.000000,104.730000,0.000000,"CC","Budget","Standard",123.700000,2.000000
"F","F","S",0.000000,93454.300000,"Y",48.533333,18.940000,0.000000,25.180000,0.000000,"Auto","FreeLocal","Standard",44.130000,1.000000
"T","M","M",0.000000,5745.000000,"Y",15.380000,26.400000,0.000000,17.710000,0.000000,"CC","FreeLocal","Standard",44.110000,2.000000
"F","M","S",2.000000,60095.200000,"Y",23.313333,1.710000,0.000000,116.140000,0.000000,"Auto","Budget","Standard",117.850000,2.000000
"T","F","M",1.000000,6946.070000,"N",20.000000,33.000000,0.000000,8.840000,0.000000,"CH","FreeLocal","Standard",34.610000,3.000000
"F","F","M",2.000000,11234.700000,"Y",49.046667,0.690000,0.000000,112.720000,0.000000,"CC","Budget","Standard",113.420000,1.000000
"F","M","M",0.000000,12387.600000,"N",56.173333,0.000000,0.000000,65.930000,0.000000,"Auto","FreeLocal","Standard",93.850000,2.000000
"F","F","M",1.000000,82931.300000,"N",64.640000,19.240000,0.000000,118.000000,0.000000,"Auto","FreeLocal","Standard",137.250000,4.000000
